Time: 2024-12-19 16:07:54.356794 	                 Trial: 35 	                 Objective value: 40.3150288317 	                 Parameters: {'F2': '97479.0163437061', 'F4': '67906.1489339479', 'F6': '53992.6762946562', 'Zeta': '2375.3040586379', 'Alpha': '18.9655837776', 'Beta': '-578.5786841375', 'T3': '45.8862306586', 'T4': '78.8464633820', 'T6': '-255.7473609392', 'T7': '316.7740118900', 'T8': '281.7178395066', 'M0': '3.7203964301', 'P2': '632.0431592769', 'B02': '-223.8877958897', 'B04': '431.8127294377', 'B06': '357.6341419678', 'B22': '-72.7521783449', 'B24': '260.7942119368', 'B44': '488.6704089888', 'B26': '-509.3695144254', 'B46': '-206.3639872749', 'B66': '-573.9528689057'} 	                 Best trial: 31 	                 Best objective value: 22.3809902860 
Time: 2024-12-19 16:07:54.517155 	                 Trial: 36 	                 Objective value: 32.5261597513 	                 Parameters: {'F2': '97499.4446230306', 'F4': '67890.9221254915', 'F6': '53983.6591883755', 'Zeta': '2376.2696717183', 'Alpha': '16.9097050812', 'Beta': '-574.7021966566', 'T3': '43.6924669945', 'T4': '79.4179576173', 'T6': '-241.3940783190', 'T7': '310.3388892161', 'T8': '268.4626867704', 'M0': '3.5264135493', 'P2': '616.8259187252', 'B02': '-216.8405906758', 'B04': '443.1704649713', 'B06': '327.8340607957', 'B22': '-63.7332656425', 'B24': '276.0217154280', 'B44': '482.8433419058', 'B26': '-526.3341909809', 'B46': '-224.9169450842', 'B66': '-591.9614579147'} 	                 Best trial: 31 	                 Best objective value: 22.3809902860 
Time: 2024-12-19 16:07:54.670231 	                 Trial: 37 	                 Objective value: 42.4721758674 	                 Parameters: {'F2': '97428.5919883163', 'F4': '67879.5543666356', 'F6': '54000.8850614313', 'Zeta': '2377.0612219023', 'Alpha': '18.6555339163', 'Beta': '-584.6189735130', 'T3': '44.7139910631', 'T4': '78.8230498524', 'T6': '-251.8710069600', 'T7': '338.9520362903', 'T8': '294.6329578194', 'M0': '3.3922096040', 'P2': '608.2612231591', 'B02': '-240.6096121232', 'B04': '457.3858578590', 'B06': '343.7320827849', 'B22': '-81.0319260463', 'B24': '284.8649599443', 'B44': '492.0868408914', 'B26': '-504.1536377631', 'B46': '-211.0643073921', 'B66': '-583.3682265699'} 	                 Best trial: 31 	                 Best objective value: 22.3809902860 
Time: 2024-12-19 16:07:54.828224 	                 Trial: 38 	                 Objective value: 28.5444008395 	                 Parameters: {'F2': '97489.1225468164', 'F4': '67891.0479483926', 'F6': '53997.1545405181', 'Zeta': '2374.5974926369', 'Alpha': '18.1769043473', 'Beta': '-564.0196370126', 'T3': '47.7869218447', 'T4': '79.9999086685', 'T6': '-235.9150831109', 'T7': '298.0875639665', 'T8': '287.2788195057', 'M0': '3.5830209989', 'P2': '599.7610785381', 'B02': '-228.0634811593', 'B04': '466.1084781782', 'B06': '354.1581290051', 'B22': '-73.4967485064', 'B24': '270.2597140954', 'B44': '481.7801483496', 'B26': '-514.3697689438', 'B46': '-241.8985330920', 'B66': '-554.6723328259'} 	                 Best trial: 31 	                 Best objective value: 22.3809902860 
Time: 2024-12-19 16:07:54.980864 	                 Trial: 39 	                 Objective value: 26.0172465507 	                 Parameters: {'F2': '97440.7146943142', 'F4': '67922.8815912210', 'F6': '54025.7714067435', 'Zeta': '2373.5163790493', 'Alpha': '17.6245891608', 'Beta': '-571.8726679997', 'T3': '44.4781391759', 'T4': '79.5130934630', 'T6': '-244.5828937368', 'T7': '308.4212228910', 'T8': '264.0799088779', 'M0': '3.7144895211', 'P2': '596.2344161279', 'B02': '-235.9682894709', 'B04': '450.5807204408', 'B06': '337.7116805200', 'B22': '-70.5575336047', 'B24': '287.4338323833', 'B44': '435.0661685782', 'B26': '-522.5025748893', 'B46': '-229.3757898715', 'B66': '-572.5863429611'} 	                 Best trial: 31 	                 Best objective value: 22.3809902860 
Time: 2024-12-19 16:07:55.140070 	                 Trial: 40 	                 Objective value: 27.6116863998 	                 Parameters: {'F2': '97460.6338519285', 'F4': '67905.1718568060', 'F6': '53985.3107917077', 'Zeta': '2375.6445210544', 'Alpha': '17.9896613269', 'Beta': '-561.1417006289', 'T3': '45.3274221641', 'T4': '78.5660514457', 'T6': '-268.5437908892', 'T7': '325.8947980527', 'T8': '279.0199546117', 'M0': '3.5155971365', 'P2': '616.2330152645', 'B02': '-201.2122770534', 'B04': '437.8451627349', 'B06': '365.2171693587', 'B22': '-65.2020189985', 'B24': '295.3658370155', 'B44': '468.8716569186', 'B26': '-488.5409729945', 'B46': '-299.8062390562', 'B66': '-546.9743103142'} 	                 Best trial: 31 	                 Best objective value: 22.3809902860 
Time: 2024-12-19 16:07:55.291357 	                 Trial: 41 	                 Objective value: 36.7592014683 	                 Parameters: {'F2': '97489.5646703776', 'F4': '67860.4527140176', 'F6': '53978.8280208197', 'Zeta': '2370.0076393504', 'Alpha': '17.1370868416', 'Beta': '-552.2365531514', 'T3': '42.5402730000', 'T4': '77.8486514630', 'T6': '-223.3718997157', 'T7': '302.0648496032', 'T8': '290.5467798916', 'M0': '3.3976560960', 'P2': '603.8937081778', 'B02': '-255.6723875078', 'B04': '427.2576116102', 'B06': '348.5593627134', 'B22': '-78.8960330257', 'B24': '318.2212230315', 'B44': '471.1092927735', 'B26': '-482.3713834251', 'B46': '-219.0397764125', 'B66': '-592.6980095660'} 	                 Best trial: 31 	                 Best objective value: 22.3809902860 
Time: 2024-12-19 16:07:55.447581 	                 Trial: 42 	                 Objective value: 37.4292844785 	                 Parameters: {'F2': '97494.5846796093', 'F4': '67863.0593344186', 'F6': '53980.6193817624', 'Zeta': '2377.5455360332', 'Alpha': '16.7171574571', 'Beta': '-552.7075901624', 'T3': '43.3694258941', 'T4': '77.3955624998', 'T6': '-241.7677690773', 'T7': '295.8583020937', 'T8': '272.6303374955', 'M0': '3.6462962860', 'P2': '592.4201288605', 'B02': '-266.5603626536', 'B04': '464.5554199909', 'B06': '300.5905981574', 'B22': '-58.3032584474', 'B24': '292.0810785165', 'B44': '479.5737409373', 'B26': '-504.5717402099', 'B46': '-233.9585680743', 'B66': '-595.9093613088'} 	                 Best trial: 31 	                 Best objective value: 22.3809902860 
Time: 2024-12-19 16:07:55.611981 	                 Trial: 43 	                 Objective value: 26.1670408917 	                 Parameters: {'F2': '97480.5860356351', 'F4': '67917.2822604626', 'F6': '53973.7519725326', 'Zeta': '2376.7519478275', 'Alpha': '17.3937485090', 'Beta': '-567.6872419189', 'T3': '44.3082063305', 'T4': '79.4083136291', 'T6': '-234.5664242139', 'T7': '276.8693464786', 'T8': '316.6844706374', 'M0': '3.2587688935', 'P2': '631.0551341394', 'B02': '-284.3823492766', 'B04': '404.6117576555', 'B06': '366.5209759981', 'B22': '-89.4765398624', 'B24': '263.2591416093', 'B44': '493.5838671113', 'B26': '-499.9736853815', 'B46': '-245.9845737291', 'B66': '-583.4254869743'} 	                 Best trial: 31 	                 Best objective value: 22.3809902860 
Time: 2024-12-19 16:07:55.769584 	                 Trial: 44 	                 Objective value: 23.4655943394 	                 Parameters: {'F2': '97487.8801192301', 'F4': '67876.7422473221', 'F6': '53989.2349439770', 'Zeta': '2379.1819620452', 'Alpha': '17.7568918909', 'Beta': '-544.7563155285', 'T3': '46.4163332061', 'T4': '77.1693474514', 'T6': '-235.8789771506', 'T7': '290.1515174759', 'T8': '298.2887921892', 'M0': '3.4804787294', 'P2': '609.0748407111', 'B02': '-242.0821083001', 'B04': '455.3544290718', 'B06': '345.7483913259', 'B22': '-74.2998814527', 'B24': '272.5432594191', 'B44': '485.6079622953', 'B26': '-486.3701137393', 'B46': '-228.2106229369', 'B66': '-594.3313753506'} 	                 Best trial: 31 	                 Best objective value: 22.3809902860 
Time: 2024-12-19 16:07:55.927676 	                 Trial: 45 	                 Objective value: 22.2187564644 	                 Parameters: {'F2': '97472.0419482036', 'F4': '67878.0923373960', 'F6': '53990.8106983634', 'Zeta': '2379.6010698313', 'Alpha': '17.7868134756', 'Beta': '-560.6891942092', 'T3': '46.4580248599', 'T4': '78.6853749214', 'T6': '-237.4477004338', 'T7': '315.4886790710', 'T8': '298.2621564285', 'M0': '3.4909456632', 'P2': '609.5131575958', 'B02': '-243.6279209296', 'B04': '443.9831937800', 'B06': '327.7958299186', 'B22': '-75.1555330524', 'B24': '255.1123291979', 'B44': '484.8209335992', 'B26': '-491.4422565440', 'B46': '-228.9388955837', 'B66': '-587.1507447434'} 	                 Best trial: 45 	                 Best objective value: 22.2187564644 
Time: 2024-12-19 16:07:56.095623 	                 Trial: 46 	                 Objective value: 41.7944450632 	                 Parameters: {'F2': '97472.0027849973', 'F4': '67878.3904092470', 'F6': '53992.3756379617', 'Zeta': '2379.3595547520', 'Alpha': '18.8545689427', 'Beta': '-562.0777676723', 'T3': '46.5224134947', 'T4': '77.0654330540', 'T6': '-251.3598359765', 'T7': '316.7233245177', 'T8': '298.2687734393', 'M0': '3.4870837434', 'P2': '611.1943800229', 'B02': '-241.7771945292', 'B04': '444.7151992899', 'B06': '329.4527021814', 'B22': '-75.9222479065', 'B24': '252.7196632797', 'B44': '484.8073782887', 'B26': '-507.9015137567', 'B46': '-229.0515473192', 'B66': '-501.4704025871'} 	                 Best trial: 45 	                 Best objective value: 22.2187564644 
Time: 2024-12-19 16:07:56.248972 	                 Trial: 47 	                 Objective value: 22.6641486816 	                 Parameters: {'F2': '97472.9371375812', 'F4': '67867.7033377861', 'F6': '53987.0516622407', 'Zeta': '2379.5621612985', 'Alpha': '17.7449825631', 'Beta': '-571.2994773809', 'T3': '47.8352602133', 'T4': '76.0640882241', 'T6': '-236.9996206135', 'T7': '291.2207913148', 'T8': '283.5858631960', 'M0': '3.5728402963', 'P2': '608.1481840852', 'B02': '-248.3744795997', 'B04': '455.3972292285', 'B06': '322.1498612854', 'B22': '-75.1207454187', 'B24': '256.6560246682', 'B44': '495.5863376520', 'B26': '-486.4184654848', 'B46': '-220.6056987486', 'B66': '-587.1982937795'} 	                 Best trial: 45 	                 Best objective value: 22.2187564644 
Time: 2024-12-19 16:07:56.406018 	                 Trial: 48 	                 Objective value: 24.5469144091 	                 Parameters: {'F2': '97454.6097598126', 'F4': '67865.9246183740', 'F6': '54014.1028381385', 'Zeta': '2379.7376294905', 'Alpha': '18.2693853093', 'Beta': '-581.2493275301', 'T3': '47.4691080838', 'T4': '73.8104901860', 'T6': '-257.0988063316', 'T7': '323.9128482962', 'T8': '283.9103837333', 'M0': '3.5683641403', 'P2': '594.7691092398', 'B02': '-247.1437881232', 'B04': '439.4040484064', 'B06': '321.1852565142', 'B22': '-78.7325297595', 'B24': '261.5515585401', 'B44': '475.9100646226', 'B26': '-514.9383358461', 'B46': '-220.1555804059', 'B66': '-586.2283493623'} 	                 Best trial: 45 	                 Best objective value: 22.2187564644 
Time: 2024-12-19 16:07:56.556846 	                 Trial: 49 	                 Objective value: 23.6852840329 	                 Parameters: {'F2': '97466.0972887881', 'F4': '67887.3897759541', 'F6': '54000.1780767761', 'Zeta': '2377.9161188174', 'Alpha': '18.0022067532', 'Beta': '-571.2159953574', 'T3': '48.1913841318', 'T4': '72.8677830236', 'T6': '-245.2718325835', 'T7': '328.6328918091', 'T8': '290.1706354528', 'M0': '3.8445981357', 'P2': '603.3478931067', 'B02': '-207.1672527391', 'B04': '416.5301016747', 'B06': '336.1940583378', 'B22': '-82.9856038052', 'B24': '254.5493213382', 'B44': '498.6110814166', 'B26': '-528.2027114196', 'B46': '-207.5278713006', 'B66': '-582.7396727998'} 	                 Best trial: 45 	                 Best objective value: 22.2187564644 
Time: 2024-12-19 16:07:56.706105 	                 Trial: 50 	                 Objective value: 32.1152930275 	                 Parameters: {'F2': '97470.9532580645', 'F4': '67866.4050139717', 'F6': '53985.8171708500', 'Zeta': '2373.5306707614', 'Alpha': '17.7528865631', 'Beta': '-584.1716719883', 'T3': '48.4541115066', 'T4': '70.4843903921', 'T6': '-291.5689837278', 'T7': '305.2830319629', 'T8': '277.3096902333', 'M0': '3.6413826644', 'P2': '627.1601592081', 'B02': '-267.8125152525', 'B04': '448.2410032714', 'B06': '311.6112366582', 'B22': '-75.7562860981', 'B24': '266.7972341749', 'B44': '494.2758801689', 'B26': '-498.1199779491', 'B46': '-214.5057357813', 'B66': '-587.9272946722'} 	                 Best trial: 45 	                 Best objective value: 22.2187564644 
Time: 2024-12-19 16:07:56.863050 	                 Trial: 51 	                 Objective value: 22.4273089804 	                 Parameters: {'F2': '97479.3052236335', 'F4': '67876.2361233306', 'F6': '53988.4661993159', 'Zeta': '2379.1885834164', 'Alpha': '17.7431897959', 'Beta': '-559.2339474892', 'T3': '46.1420702188', 'T4': '75.9451162031', 'T6': '-237.2416577274', 'T7': '290.5885930329', 'T8': '284.1002691944', 'M0': '3.4855799891', 'P2': '607.5543876367', 'B02': '-242.1881551405', 'B04': '455.0931510914', 'B06': '324.5142894549', 'B22': '-73.7564126572', 'B24': '257.0739734104', 'B44': '488.0215246062', 'B26': '-486.1538786985', 'B46': '-226.8184455416', 'B66': '-575.9982508746'} 	                 Best trial: 45 	                 Best objective value: 22.2187564644 
Time: 2024-12-19 16:07:57.022143 	                 Trial: 52 	                 Objective value: 22.0750732273 	                 Parameters: {'F2': '97474.6175048616', 'F4': '67869.6938896241', 'F6': '53995.0833659200', 'Zeta': '2378.9217894388', 'Alpha': '17.5345127284', 'Beta': '-568.8204363195', 'T3': '47.1439678573', 'T4': '74.7036641752', 'T6': '-238.4386072413', 'T7': '312.8098507827', 'T8': '283.3647740534', 'M0': '3.5552974234', 'P2': '615.2256686641', 'B02': '-235.6537329558', 'B04': '459.5150777476', 'B06': '325.7553160195', 'B22': '-71.3529596268', 'B24': '258.2672694171', 'B44': '488.5969613064', 'B26': '-492.1017829565', 'B46': '-223.2208613305', 'B66': '-577.0021049658'} 	                 Best trial: 52 	                 Best objective value: 22.0750732273 
Time: 2024-12-19 16:07:57.172178 	                 Trial: 53 	                 Objective value: 25.5559740785 	                 Parameters: {'F2': '97474.4254555550', 'F4': '67858.1629739707', 'F6': '54005.2571178109', 'Zeta': '2379.0298854418', 'Alpha': '17.0489421608', 'Beta': '-575.1032189554', 'T3': '47.3463593255', 'T4': '74.7549745582', 'T6': '-247.8774289253', 'T7': '313.4912508536', 'T8': '286.3328117934', 'M0': '3.5516137608', 'P2': '614.1692408256', 'B02': '-236.6887897087', 'B04': '459.9130658137', 'B06': '326.0634443898', 'B22': '-71.7201462859', 'B24': '256.5280872886', 'B44': '477.9934392420', 'B26': '-492.0270631550', 'B46': '-222.5240699853', 'B66': '-576.5459155901'} 	                 Best trial: 52 	                 Best objective value: 22.0750732273 
Time: 2024-12-19 16:07:57.340327 	                 Trial: 54 	                 Objective value: 23.6344526647 	                 Parameters: {'F2': '97479.4385183823', 'F4': '67869.7910599761', 'F6': '53995.0804854970', 'Zeta': '2379.6709709005', 'Alpha': '18.0887378145', 'Beta': '-568.5444689801', 'T3': '46.9123597634', 'T4': '76.1272648874', 'T6': '-241.9779784200', 'T7': '294.8789417268', 'T8': '272.6635750822', 'M0': '3.6756287795', 'P2': '620.7686407831', 'B02': '-244.0247184098', 'B04': '452.0846871888', 'B06': '311.7179266858', 'B22': '-74.3160102651', 'B24': '257.7583136968', 'B44': '474.2222783428', 'B26': '-485.0753401837', 'B46': '-224.3580319924', 'B66': '-589.3525747989'} 	                 Best trial: 52 	                 Best objective value: 22.0750732273 
Time: 2024-12-19 16:07:57.499594 	                 Trial: 55 	                 Objective value: 21.6380857852 	                 Parameters: {'F2': '97463.7433279516', 'F4': '67882.8334836356', 'F6': '53998.7182609031', 'Zeta': '2378.9401155173', 'Alpha': '17.4925156813', 'Beta': '-553.6926545323', 'T3': '46.1063977257', 'T4': '75.1010790032', 'T6': '-231.0240665689', 'T7': '320.6860898939', 'T8': '292.6144096365', 'M0': '3.6022354768', 'P2': '601.1883896769', 'B02': '-248.3873631781', 'B04': '445.5659961383', 'B06': '318.8829789550', 'B22': '-70.3318981391', 'B24': '268.7642553045', 'B44': '488.9327741239', 'B26': '-474.3606816340', 'B46': '-217.1679201025', 'B66': '-566.4813862910'} 	                 Best trial: 55 	                 Best objective value: 21.6380857852 
Time: 2024-12-19 16:07:57.659881 	                 Trial: 56 	                 Objective value: 34.7052020705 	                 Parameters: {'F2': '97463.3130654974', 'F4': '67881.5069420339', 'F6': '53998.6655220410', 'Zeta': '2378.9663519780', 'Alpha': '18.4798809668', 'Beta': '-537.1545199782', 'T3': '46.2844019291', 'T4': '75.1356846776', 'T6': '-231.8721542062', 'T7': '320.6742823084', 'T8': '293.1557587807', 'M0': '3.6164977567', 'P2': '599.5516274960', 'B02': '-259.3829536694', 'B04': '445.8981304357', 'B06': '316.7148616477', 'B22': '-67.8414012038', 'B24': '250.0921724971', 'B44': '489.3031631295', 'B26': '-472.6391815042', 'B46': '-209.8372559464', 'B66': '-563.6474713579'} 	                 Best trial: 55 	                 Best objective value: 21.6380857852 
Time: 2024-12-19 16:07:57.815786 	                 Trial: 57 	                 Objective value: 22.3906763588 	                 Parameters: {'F2': '97454.8537050504', 'F4': '67868.3792312146', 'F6': '54009.7280746602', 'Zeta': '2379.9803527977', 'Alpha': '17.3987602116', 'Beta': '-554.5303430378', 'T3': '49.8224018557', 'T4': '74.7060236517', 'T6': '-263.5753670265', 'T7': '328.8063915993', 'T8': '280.3789483825', 'M0': '3.7806870923', 'P2': '616.8378015760', 'B02': '-249.7067339141', 'B04': '467.7978146653', 'B06': '332.1603465070', 'B22': '-77.5376790079', 'B24': '265.1488139099', 'B44': '494.3562837031', 'B26': '-464.8055185396', 'B46': '-204.0916896141', 'B66': '-566.2316018759'} 	                 Best trial: 55 	                 Best objective value: 21.6380857852 
Time: 2024-12-19 16:07:57.969013 	                 Trial: 58 	                 Objective value: 24.5791608183 	                 Parameters: {'F2': '97454.9682002823', 'F4': '67875.4040370446', 'F6': '54017.9648871271', 'Zeta': '2378.7944398884', 'Alpha': '16.7478640062', 'Beta': '-554.0911426559', 'T3': '49.6201643537', 'T4': '74.5256715334', 'T6': '-254.1442737093', 'T7': '333.3193467786', 'T8': '300.9828581507', 'M0': '3.8732316836', 'P2': '637.5697761412', 'B02': '-256.5882463356', 'B04': '465.9084984516', 'B06': '333.4303815340', 'B22': '-77.9625290954', 'B24': '266.1278650474', 'B44': '488.8485672062', 'B26': '-464.8918733970', 'B46': '-202.4826025560', 'B66': '-565.0552014379'} 	                 Best trial: 55 	                 Best objective value: 21.6380857852 
Time: 2024-12-19 16:07:58.128715 	                 Trial: 59 	                 Objective value: 23.3589725781 	                 Parameters: {'F2': '97450.1599232525', 'F4': '67895.2721691311', 'F6': '54009.6075925500', 'Zeta': '2379.9541442345', 'Alpha': '17.4588060840', 'Beta': '-559.7635237026', 'T3': '48.8266196585', 'T4': '73.8774407170', 'T6': '-275.6056844099', 'T7': '333.4084456127', 'T8': '280.0469033643', 'M0': '3.9800460496', 'P2': '619.1434222498', 'B02': '-263.6185009090', 'B04': '460.6625047716', 'B06': '323.2277639144', 'B22': '-69.8739950006', 'B24': '263.7977202459', 'B44': '479.1765477891', 'B26': '-477.9042838949', 'B46': '-204.9781314741', 'B66': '-560.5041760720'} 	                 Best trial: 55 	                 Best objective value: 21.6380857852 
Time: 2024-12-19 16:07:58.291287 	                 Trial: 60 	                 Objective value: 26.0429756298 	                 Parameters: {'F2': '97457.5687532984', 'F4': '67885.0012271014', 'F6': '54012.9024795499', 'Zeta': '2378.1221561626', 'Alpha': '17.4470612882', 'Beta': '-548.9489976071', 'T3': '45.0233455924', 'T4': '75.4509189981', 'T6': '-266.2603596522', 'T7': '320.3477012816', 'T8': '291.3857032085', 'M0': '3.3630898578', 'P2': '624.1783764966', 'B02': '-238.3509785584', 'B04': '470.3204209554', 'B06': '339.1377282115', 'B22': '-62.0127843803', 'B24': '259.7676901308', 'B44': '495.9888430219', 'B26': '-473.7974821190', 'B46': '-217.3442941079', 'B66': '-570.2251692733'} 	                 Best trial: 55 	                 Best objective value: 21.6380857852 
Time: 2024-12-19 16:07:58.458177 	                 Trial: 61 	                 Objective value: 22.2980021036 	                 Parameters: {'F2': '97464.7908246212', 'F4': '67865.3880884580', 'F6': '54002.0608963598', 'Zeta': '2379.3809700766', 'Alpha': '17.8498092343', 'Beta': '-554.4538951840', 'T3': '49.8790022447', 'T4': '76.0976295002', 'T6': '-280.1217869647', 'T7': '312.5053257414', 'T8': '302.9516474848', 'M0': '3.7996703564', 'P2': '612.8567619800', 'B02': '-249.0472132056', 'B04': '453.0189044732', 'B06': '331.6490300401', 'B22': '-76.3512175103', 'B24': '254.8000244057', 'B44': '495.7881511447', 'B26': '-467.8797218042', 'B46': '-222.6166328665', 'B66': '-575.8805098734'} 	                 Best trial: 55 	                 Best objective value: 21.6380857852 
Time: 2024-12-19 16:07:58.619623 	                 Trial: 62 	                 Objective value: 24.0963084655 	                 Parameters: {'F2': '97463.4456571957', 'F4': '67862.6502186103', 'F6': '54003.6162887958', 'Zeta': '2379.3971266860', 'Alpha': '17.0097582263', 'Beta': '-555.7477554119', 'T3': '49.9859900598', 'T4': '75.2109016563', 'T6': '-281.5711998813', 'T7': '313.5630388618', 'T8': '306.2049840439', 'M0': '3.7791037364', 'P2': '613.1419222488', 'B02': '-250.3671389897', 'B04': '452.5953268988', 'B06': '330.3528998333', 'B22': '-76.5537804585', 'B24': '254.0897975426', 'B44': '490.6025893285', 'B26': '-465.5785689489', 'B46': '-226.8741218947', 'B66': '-575.5995546717'} 	                 Best trial: 55 	                 Best objective value: 21.6380857852 
Time: 2024-12-19 16:07:58.773363 	                 Trial: 63 	                 Objective value: 31.6780362035 	                 Parameters: {'F2': '97446.6717672917', 'F4': '67868.2939419980', 'F6': '54037.4452791428', 'Zeta': '2379.9849728065', 'Alpha': '18.3365751187', 'Beta': '-563.1624692682', 'T3': '46.1324963018', 'T4': '73.1712359518', 'T6': '-282.6301641335', 'T7': '330.2356488510', 'T8': '296.2979329539', 'M0': '3.8040683252', 'P2': '615.4077164409', 'B02': '-254.6739780037', 'B04': '441.3573045416', 'B06': '332.6217498161', 'B22': '-84.8689792673', 'B24': '269.3975404068', 'B44': '481.1755433307', 'B26': '-457.7125782980', 'B46': '-231.3220870978', 'B66': '-555.2909647933'} 	                 Best trial: 55 	                 Best objective value: 21.6380857852 
Time: 2024-12-19 16:07:58.929577 	                 Trial: 64 	                 Objective value: 22.3241132370 	                 Parameters: {'F2': '97468.8546075152', 'F4': '67873.4174229582', 'F6': '54021.6597528575', 'Zeta': '2378.5540170765', 'Alpha': '17.8764280190', 'Beta': '-551.1506322775', 'T3': '49.9940144785', 'T4': '74.2981606905', 'T6': '-262.0901875054', 'T7': '306.5957767395', 'T8': '302.9843662927', 'M0': '3.8241360018', 'P2': '610.0599933317', 'B02': '-243.3182876195', 'B04': '448.2067651444', 'B06': '318.3102698501', 'B22': '-70.6963391262', 'B24': '258.4733426677', 'B44': '496.7276918531', 'B26': '-468.2827474833', 'B46': '-237.4006648707', 'B66': '-565.9811372440'} 	                 Best trial: 55 	                 Best objective value: 21.6380857852 
Time: 2024-12-19 16:07:59.084323 	                 Trial: 65 	                 Objective value: 20.9926459561 	                 Parameters: {'F2': '97468.8388170335', 'F4': '67856.1058183126', 'F6': '54022.3770498378', 'Zeta': '2378.6140880706', 'Alpha': '17.3855792024', 'Beta': '-549.5376998633', 'T3': '49.1256913788', 'T4': '74.5522207636', 'T6': '-277.1662185818', 'T7': '307.5560603730', 'T8': '315.2186576210', 'M0': '3.9121354276', 'P2': '618.0574902536', 'B02': '-245.2363328361', 'B04': '449.5874377935', 'B06': '318.3370272019', 'B22': '-65.5429867741', 'B24': '267.2961436019', 'B44': '495.7116156540', 'B26': '-467.3809826804', 'B46': '-239.1908903893', 'B66': '-566.4737273220'} 	                 Best trial: 65 	                 Best objective value: 20.9926459561 
Time: 2024-12-19 16:07:59.245879 	                 Trial: 66 	                 Objective value: 25.0964207970 	                 Parameters: {'F2': '97467.2110113106', 'F4': '67854.9944881544', 'F6': '54035.9915399509', 'Zeta': '2378.6046740388', 'Alpha': '17.8870320222', 'Beta': '-549.7578851438', 'T3': '49.0980876317', 'T4': '74.0015027680', 'T6': '-276.4817416955', 'T7': '306.6012260697', 'T8': '315.7910720300', 'M0': '3.9254223214', 'P2': '627.8295374452', 'B02': '-228.8947707094', 'B04': '449.0638122348', 'B06': '303.0208385555', 'B22': '-66.1441243309', 'B24': '279.5516122377', 'B44': '496.8760477734', 'B26': '-455.8178435887', 'B46': '-243.0004959328', 'B66': '-547.9497468172'} 	                 Best trial: 65 	                 Best objective value: 20.9926459561 
Time: 2024-12-19 16:07:59.411827 	                 Trial: 67 	                 Objective value: 37.8197774211 	                 Parameters: {'F2': '97470.2234098441', 'F4': '67858.1489807495', 'F6': '54025.9640224082', 'Zeta': '2377.9159419393', 'Alpha': '18.7178341163', 'Beta': '-535.4080102709', 'T3': '49.3035233738', 'T4': '73.6494770786', 'T6': '-292.9975059726', 'T7': '312.6171067069', 'T8': '304.1312518891', 'M0': '3.8319214949', 'P2': '611.7193529135', 'B02': '-245.0900615724', 'B04': '446.0673118652', 'B06': '312.4774668323', 'B22': '-63.7119736320', 'B24': '276.5334028586', 'B44': '498.9108302322', 'B26': '-468.3177475722', 'B46': '-236.5490465153', 'B66': '-579.6980964013'} 	                 Best trial: 65 	                 Best objective value: 20.9926459561 
Time: 2024-12-19 16:07:59.568226 	                 Trial: 68 	                 Objective value: 23.1106254638 	                 Parameters: {'F2': '97464.7676124805', 'F4': '67872.9016327968', 'F6': '54024.5562042420', 'Zeta': '2378.8338055654', 'Alpha': '17.5713539856', 'Beta': '-537.8850509048', 'T3': '49.4927357611', 'T4': '74.3274792770', 'T6': '-284.3801918062', 'T7': '321.2296175386', 'T8': '313.2786724019', 'M0': '3.8832280757', 'P2': '601.4624898666', 'B02': '-238.6508515211', 'B04': '459.0426333710', 'B06': '319.5367492881', 'B22': '-70.4169062152', 'B24': '267.7189959694', 'B44': '491.9272081345', 'B26': '-468.3230678790', 'B46': '-236.4717619914', 'B66': '-571.0916607231'} 	                 Best trial: 65 	                 Best objective value: 20.9926459561 
Time: 2024-12-19 16:07:59.723277 	                 Trial: 69 	                 Objective value: 46.1188967160 	                 Parameters: {'F2': '97459.2225354662', 'F4': '67881.0160033884', 'F6': '54032.1343756642', 'Zeta': '2378.4078954702', 'Alpha': '15.6147053430', 'Beta': '-544.4949650326', 'T3': '48.7005134215', 'T4': '73.3373156272', 'T6': '-262.4467613450', 'T7': '299.0267616796', 'T8': '300.3242674627', 'M0': '3.9393779111', 'P2': '619.8763090851', 'B02': '-243.8204879239', 'B04': '437.1053818532', 'B06': '306.9758046750', 'B22': '-57.7254374699', 'B24': '260.8344434283', 'B44': '482.7632842178', 'B26': '-476.7247107616', 'B46': '-238.7551360534', 'B66': '-555.7956618724'} 	                 Best trial: 65 	                 Best objective value: 20.9926459561 
Time: 2024-12-19 16:07:59.875753 	                 Trial: 70 	                 Objective value: 21.4447122195 	                 Parameters: {'F2': '97469.0017661620', 'F4': '67864.7239739988', 'F6': '54017.9998976911', 'Zeta': '2377.1286333098', 'Alpha': '17.3004329291', 'Beta': '-565.3801032435', 'T3': '46.7175462522', 'T4': '72.5676990619', 'T6': '-274.6885480326', 'T7': '310.8519212222', 'T8': '303.1985979864', 'M0': '3.6943797744', 'P2': '588.5190450904', 'B02': '-225.4247006207', 'B04': '461.6507490221', 'B06': '315.3816857917', 'B22': '-67.7517412835', 'B24': '252.6867236324', 'B44': '499.5578409617', 'B26': '-452.6229508258', 'B46': '-244.4822501573', 'B66': '-562.3556861778'} 	                 Best trial: 65 	                 Best objective value: 20.9926459561 
